relative_time,raw_point_count,blind_rejected,front_rejected,front_raw_count,back_raw_count,feats_undistort_size,feats_down_size,eff_feat_num_first,eff_feat_num_last,front_effL,back_effL,front_undist,back_undist,front_down,back_down,front_range_med,back_range_med,t_lambda_min,r_lambda_min,imu_dt_max_ms,imu_count,imu_degraded,lidar_weak_rotation,combined_risk,near_wall,total_time,match_time,solve_time,map_incre_time,kf_update_time,deskew_enable,current_voxel_size
0.000000000,19968,3060,0,11939,8029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002774001,nan,nan,nan,nan,0,nan
0.099920273,19968,3071,0,11974,7994,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.873130798,20,0.000000000,nan,nan,nan,0.052934000,nan,nan,nan,nan,0,nan
0.201151371,20160,3199,0,12007,8153,16957,2106,nan,nan,nan,nan,8835,8122,1374,732,2.573014642,1.649843457,nan,nan,7.221460342,17,0.000000000,nan,nan,0.000000000,7.986846000,nan,nan,nan,nan,0,0.200000000
0.301257133,19872,3030,0,11971,7901,16838,2087,1985,1982,1315,667,8967,7871,1381,706,2.543915448,1.640556608,579.115055268,1852.719023914,7.441043854,5,0.000000000,nan,nan,0.000000000,29.916399000,19.514901001,0.554349999,1.335633000,21.335153000,0,0.200000000
0.401067495,20160,3226,0,12222,7938,16930,2145,1802,1803,1162,641,9019,7911,1409,736,2.532344577,1.633024525,466.681451750,1849.076992306,6.479740143,35,0.000000000,nan,nan,0.000000000,24.763359001,16.158615999,0.334821998,0.572146000,17.332040999,0,0.200000000
0.501201153,19680,2919,0,11762,7918,16757,2121,1662,1668,1091,577,8859,7898,1400,721,2.579338101,1.651415616,415.591165798,1711.962823329,6.551265717,9,0.000000000,nan,nan,0.000000000,13.719501001,8.704447000,0.193651000,0.431207000,9.431760001,0,0.200000000
0.599975824,20256,3145,0,12251,8005,17107,2128,1529,1532,1015,517,9125,7982,1440,688,2.587098150,1.607240320,345.561166802,1576.352115946,8.410930634,29,0.000000000,nan,nan,0.000000000,15.071243000,8.350956999,0.215567999,0.233817000,9.066008999,0,0.200000000
0.699880600,20160,2869,0,12145,8015,17287,2116,1499,1498,985,513,9296,7991,1411,705,2.509156997,1.649438077,353.390447939,1520.368895978,6.377696991,22,0.000000000,nan,nan,0.000000000,16.835923001,7.332758998,0.295366002,0.691898000,8.386645999,0,0.200000000
0.801295519,19968,3113,0,11851,8117,16851,2083,1436,1433,941,492,8761,8090,1386,697,2.600378041,1.590843507,348.014705785,1509.089763426,6.799221039,24,0.000000000,nan,nan,0.000000000,14.155841000,5.876269997,0.156085000,0.209415000,6.499303001,0,0.200000000
0.901170731,19968,2867,0,11974,7994,17097,2108,1445,1447,935,512,9132,7965,1397,711,2.534626258,1.675265626,336.649460787,1484.890940372,8.097171783,20,0.000000000,nan,nan,0.000000000,15.385326000,8.825472001,0.213657004,0.183254000,9.516791999,0,0.200000000
