relative_time,raw_point_count,blind_rejected,front_rejected,front_raw_count,back_raw_count,feats_undistort_size,feats_down_size,eff_feat_num_first,eff_feat_num_last,front_effL,back_effL,front_undist,back_undist,front_down,back_down,front_range_med,back_range_med,t_lambda_min,r_lambda_min,imu_dt_max_ms,imu_count,imu_degraded,lidar_weak_rotation,combined_risk,near_wall,total_time,match_time,solve_time,map_incre_time,kf_update_time,deskew_enable,current_voxel_size
0.000000000,19296,2948,0,11309,7987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001644001,nan,nan,nan,nan,0,nan
0.099959373,20832,3462,0,12212,8620,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.064891815,13,0.000000000,nan,nan,nan,0.074361000,nan,nan,nan,nan,0,nan
0.200693846,19968,3063,0,11578,8390,16901,2011,nan,nan,nan,nan,8511,8390,1321,690,2.334936817,1.602508341,nan,nan,8.628129959,35,0.000000000,nan,nan,0.000000000,4.129767001,nan,nan,nan,nan,0,0.200000000
0.300072670,20064,3295,0,11824,8240,16765,2007,1934,1936,1273,663,8525,8240,1325,682,2.349070480,1.670906918,559.123684560,1898.729827842,8.473157883,18,0.000000000,nan,nan,0.000000000,19.344676000,10.865424001,0.326649000,1.111484000,11.945944001,0,0.200000000
0.400384903,19968,3107,0,11523,8445,16857,1985,1733,1743,1136,607,8416,8441,1292,693,2.324334289,1.629049397,482.324808429,1893.891137913,7.702589035,22,0.000000000,nan,nan,0.000000000,27.747360999,15.982561998,0.429742000,1.136808001,17.644870000,0,0.200000000
0.500349283,19872,3255,0,11674,8198,16613,1954,1551,1548,1011,537,8419,8194,1275,679,2.331221993,1.688153807,396.662454094,1687.612640678,5.385875702,2,0.000000000,nan,nan,0.000000000,11.853652000,6.823656000,0.179765004,0.427712001,7.437471999,0,0.200000000
0.600585461,20160,3130,0,11518,8642,17026,1975,1503,1507,958,549,8388,8638,1267,708,2.345537501,1.621157915,389.066821861,1649.792712028,7.640123367,35,0.000000000,nan,nan,0.000000000,22.112949999,12.551165002,0.260281000,0.221743001,13.529452999,0,0.200000000
0.700546503,20064,3376,0,11778,8286,16684,1958,1473,1471,942,529,8401,8283,1248,710,2.342937276,1.673182897,363.481998618,1649.125501296,7.352113724,22,0.000000000,nan,nan,0.000000000,28.108920000,18.007803001,0.465962001,0.276876999,19.754335999,0,0.200000000
0.800366879,19872,3164,0,11571,8301,16704,1954,1418,1421,927,494,8407,8297,1277,677,2.350327737,1.654279624,338.318854596,1613.451595029,6.298303604,3,0.000000000,nan,nan,0.000000000,14.912942999,11.439755001,0.383926999,0.395466001,12.805666001,0,0.200000000
0.901195049,19584,3187,0,11609,7975,16393,1963,1453,1449,942,507,8421,7972,1269,694,2.347468814,1.751927464,379.675835296,1676.181058297,7.595777512,31,0.000000000,nan,nan,0.000000000,24.213302999,15.064105000,0.257135998,0.253167998,16.021112000,0,0.200000000
1.000173092,20448,3251,0,11839,8609,17193,2060,1502,1500,994,506,8588,8605,1346,714,2.380619538,1.705821487,375.106940507,1710.187097643,6.092071533,19,0.000000000,nan,nan,0.000000000,23.349813000,14.351943000,0.286197002,0.189339000,15.310499000,0,0.200000000
1.100026608,20064,3197,0,11786,8278,16863,2017,1447,1447,939,508,8585,8278,1311,706,2.331929829,1.762385125,371.228936537,1604.157076943,8.430957794,26,0.000000000,nan,nan,0.000000000,24.253202000,15.188115000,0.303352997,0.230029000,16.436291000,0,0.200000000
1.200360060,20064,3255,0,11859,8205,16805,2032,1402,1402,927,475,8600,8205,1344,688,2.359848115,1.730113902,336.837385260,1527.273146455,6.186962128,20,0.000000000,nan,nan,0.000000000,13.568105000,6.277865998,0.154065001,0.234474001,6.824828999,0,0.200000000
1.300290108,19968,3126,0,11545,8423,16838,2033,1364,1367,906,461,8415,8423,1326,707,2.366547275,1.716375556,329.758658617,1482.977271092,6.879091263,22,0.000000000,nan,nan,0.000000000,23.315681001,14.972080000,0.294490001,0.211611001,15.966888999,0,0.200000000
