relative_time,raw_point_count,blind_rejected,front_rejected,front_raw_count,back_raw_count,feats_undistort_size,feats_down_size,eff_feat_num_first,eff_feat_num_last,front_effL,back_effL,front_undist,back_undist,front_down,back_down,front_range_med,back_range_med,t_lambda_min,r_lambda_min,imu_dt_max_ms,imu_count,imu_degraded,lidar_weak_rotation,combined_risk,near_wall,total_time,match_time,solve_time,map_incre_time,kf_update_time,deskew_enable,current_voxel_size
0.000000000,19680,3385,0,11608,8072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003130001,nan,nan,nan,nan,0,nan
0.099604368,20352,3248,0,12115,8237,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.582975388,27,0.000000000,nan,nan,nan,0.141220000,nan,nan,nan,nan,0,nan
0.203163624,19968,3391,0,11806,8162,16573,2050,nan,nan,nan,nan,8413,8160,1374,676,2.354754623,1.612227313,nan,nan,10.191679001,28,0.000000000,nan,nan,0.000000000,8.197531999,nan,nan,nan,nan,0,0.200000000
0.300468922,20160,3216,0,11635,8525,16940,2063,1980,1978,1305,673,8419,8521,1360,703,2.368844408,1.628295085,568.118847059,2024.869616100,6.161689758,17,0.000000000,nan,nan,0.000000000,26.085789003,15.938863005,0.396909003,1.050052000,17.271860997,0,0.200000000
0.399983406,19968,3476,0,11824,8144,16488,2087,1774,1772,1217,555,8348,8140,1386,701,2.355177825,1.662993568,452.397828143,1978.922368012,7.233142853,23,0.000000000,nan,nan,0.000000000,25.504973997,16.689768003,0.444896999,0.509971000,18.234013998,0,0.200000000
0.500110149,19968,3164,0,11600,8368,16800,2078,1666,1666,1159,507,8436,8364,1375,703,2.355850271,1.598004970,400.200563308,1928.482724922,6.798744202,20,0.000000000,nan,nan,0.000000000,18.194458997,9.623230995,0.240107998,0.333634001,10.542792003,0,0.200000000
0.601859093,20064,3456,0,11992,8072,16604,2053,1568,1571,1101,470,8535,8069,1358,695,2.353084217,1.624374609,384.659038505,1819.182190860,7.592439651,18,0.000000000,nan,nan,0.000000000,14.072226997,5.890846998,0.167662001,0.305214002,6.595581999,0,0.200000000
0.699999809,19872,3158,0,11597,8275,16710,2059,1572,1570,1139,431,8435,8275,1374,685,2.373229197,1.571953247,386.087437645,1871.185703573,5.722999573,3,0.000000000,nan,nan,0.000000000,9.001811002,6.077486003,0.158235995,0.217655997,6.658825001,0,0.200000000
0.800024509,20160,3428,0,12080,8080,16728,2009,1469,1470,1042,428,8648,8080,1328,681,2.402275228,1.613192963,341.515486284,1626.582606393,6.861209869,35,0.000000000,nan,nan,0.000000000,24.546543998,15.266851005,0.288479001,0.207338999,16.449353003,0,0.200000000
0.900869608,19776,3207,0,11529,8247,16565,2027,1447,1444,1038,406,8318,8247,1365,662,2.343450102,1.558385018,340.899929356,1614.356068085,5.763769150,7,0.000000000,nan,nan,0.000000000,10.960260002,8.229441999,0.286397000,0.341155999,9.190380999,0,0.200000000
0.999437571,20160,3401,0,11972,8188,16755,1985,1410,1406,992,414,8567,8188,1316,669,2.389874154,1.579580140,344.707379935,1547.031486598,7.850408554,33,0.000000000,nan,nan,0.000000000,24.917396000,15.724683006,0.327753994,0.234409003,17.019228002,0,0.200000000
1.100006104,19968,3258,0,11643,8325,16706,2012,1390,1393,987,406,8385,8321,1346,666,2.371609067,1.541814812,308.596250699,1739.788557322,8.280754089,24,0.000000000,nan,nan,0.000000000,24.494189001,15.361097994,0.325320001,0.226553999,16.678750999,0,0.200000000
1.199930906,20064,3386,0,11802,8262,16674,1971,1320,1328,923,405,8416,8258,1297,674,2.355088369,1.549460548,316.190342472,1568.705263725,7.547855377,18,0.000000000,nan,nan,0.000000000,24.261570001,16.217549004,0.314567005,0.193787000,17.359009998,0,0.200000000
1.300206900,20160,3425,0,11871,8289,16731,1995,1359,1354,950,404,8445,8286,1325,670,2.397899928,1.530777432,300.622674926,1742.162132149,6.372451782,7,0.000000000,nan,nan,0.000000000,7.657010003,5.357079997,0.148236999,0.144242000,5.873031998,0,0.200000000
1.400078773,19392,3347,0,11707,7685,16041,1930,1297,1301,895,406,8356,7685,1268,662,2.355959794,1.533099835,298.102427078,1538.451864556,8.246898651,25,0.000000000,nan,nan,0.000000000,7.520364001,5.291540998,0.140001001,0.116034000,5.796709000,0,0.200000000
1.498539209,20544,3647,0,12253,8291,16893,2014,1378,1380,940,440,8606,8287,1333,681,2.350096482,1.518334892,299.417058023,1635.111609160,6.893396378,20,0.000000000,nan,nan,0.000000000,13.661576002,5.548834997,0.159135005,0.146562998,6.177078998,0,0.200000000
1.600136995,19488,3434,0,11603,7885,16050,1918,1306,1307,899,408,8165,7885,1277,641,2.434509833,1.509365730,286.287000552,1590.430375798,8.845329285,18,0.000000000,nan,nan,0.000000000,24.238854003,15.641023998,0.302993998,0.232164999,16.872026001,0,0.200000000
1.699868679,20448,3688,0,12525,7923,16756,1989,1349,1347,940,407,8837,7919,1374,615,2.408347166,1.492926290,300.632398014,1653.180958288,9.145975113,23,0.000000000,nan,nan,0.000000000,26.613809001,18.142323999,0.365196003,0.135691997,19.409921002,0,0.200000000
1.799983501,20160,3722,0,12235,7925,16434,1893,1278,1279,890,389,8509,7925,1305,588,2.385044450,1.416434269,290.004379928,1628.455668326,8.823394775,25,0.000000000,nan,nan,0.000000000,12.686108999,5.108694004,0.142127003,0.138531999,5.640930998,0,0.200000000
1.900277615,19968,3739,0,12172,7796,16225,1906,1286,1277,900,377,8433,7792,1330,576,2.400174102,1.426139384,291.320833782,1504.796115234,7.051944733,24,0.000000000,nan,nan,0.000000000,17.906867000,10.016063003,0.242028000,0.245304000,10.862853000,0,0.200000000
2.000108480,19968,3744,0,12118,7850,16220,1903,1258,1257,904,353,8374,7846,1340,563,2.392621080,1.391391224,292.139650263,1534.230753233,8.133411407,20,0.000000000,nan,nan,0.000000000,12.503755002,5.796189995,0.138358002,0.137391002,6.327912000,0,0.200000000
2.100052834,19968,3822,0,12227,7741,16142,1897,1252,1248,885,363,8403,7739,1301,596,2.402520573,1.388403755,284.564195407,1479.797570032,6.244659424,19,0.000000000,nan,nan,0.000000000,14.093747999,6.059792002,0.139483000,0.139398999,6.576146003,0,0.200000000
2.199968576,20064,3656,0,12062,8002,16404,1942,1288,1289,906,383,8406,7998,1325,617,2.386476344,1.384068459,294.921046049,1564.424680008,6.335973740,19,0.000000000,nan,nan,0.000000000,12.643188998,5.311189001,0.148693001,0.139434000,5.828617999,0,0.200000000
2.300043106,19776,3818,0,12227,7549,15954,1935,1244,1242,865,377,8408,7546,1278,657,2.420756106,1.395114882,269.541076392,1543.665790093,5.530834198,5,0.000000000,nan,nan,0.000000000,16.906153003,10.889900001,0.227016997,0.111613001,11.650454002,0,0.200000000
2.399877071,20256,3772,0,12400,7856,16480,1985,1260,1256,892,364,8624,7856,1337,648,2.433227865,1.382215608,270.699699494,1618.060738819,7.215976715,20,0.000000000,nan,nan,0.000000000,30.447068002,21.496858997,0.504968000,0.233081999,23.197240000,0,0.200000000
2.499994040,19968,3842,0,12353,7615,16122,1947,1235,1239,866,373,8507,7615,1294,653,2.407417512,1.353476658,266.130785109,1632.599303676,7.284641266,37,0.000000000,nan,nan,0.000000000,20.747950999,12.817768995,0.136097005,0.129717002,13.336587002,0,0.200000000
2.599960089,20160,3847,0,12484,7676,16309,1973,1258,1257,895,362,8633,7676,1331,642,2.391741248,1.335799937,270.689256720,1599.003899879,6.849288940,16,0.000000000,nan,nan,0.000000000,23.956382000,15.959970999,0.291341999,0.129198997,17.057546000,0,0.200000000
2.700164557,19872,3993,0,12405,7467,15875,1930,1236,1235,871,364,8408,7467,1301,629,2.428353875,1.338678092,260.711115535,1584.446387322,6.643533707,6,0.000000000,nan,nan,0.000000000,7.434130002,5.319412998,0.151730994,0.092165003,5.815147000,0,0.200000000
2.799987793,20064,3956,0,12446,7618,16104,2004,1304,1306,938,368,8486,7618,1390,614,2.451765123,1.313822450,266.364386413,1661.870809254,6.685733795,36,0.000000000,nan,nan,0.000000000,13.410312000,5.547462002,0.143305002,0.111803001,6.109474001,0,0.200000000
2.903491735,19968,4197,0,12745,7223,15767,1992,1293,1293,924,369,8548,7219,1367,625,2.408287315,1.370683748,276.154845316,1652.342840534,5.971431732,6,0.000000000,nan,nan,0.000000000,13.780074001,8.527753002,0.169014002,0.121959001,9.140394002,0,0.200000000
3.000011444,19968,4007,0,12657,7311,15957,1978,1270,1273,922,351,8646,7311,1394,584,2.403756497,1.360096323,256.052115392,1552.634190016,8.250713348,28,0.000000000,nan,nan,0.000000000,12.852078002,5.842293005,0.188615995,0.272850000,6.547970999,0,0.200000000
3.101475239,20064,4063,0,12693,7371,15997,2003,1279,1280,921,359,8626,7371,1398,605,2.385099397,1.396566533,271.040298637,1564.800811453,8.172512054,17,0.000000000,nan,nan,0.000000000,16.635995002,9.876675002,0.179045004,0.209910999,10.518820000,0,0.200000000
3.202231646,19968,3964,0,12664,7304,16000,1962,1271,1274,901,373,8696,7304,1378,584,2.401862432,1.412120420,268.060890116,1405.034232718,7.877826691,19,0.000000000,nan,nan,0.000000000,30.746091998,22.084469001,0.477399997,0.264614999,23.643524000,0,0.200000000
3.300078630,19584,3938,0,12525,7059,15642,1938,1250,1252,898,354,8584,7058,1366,572,2.404017181,1.369339975,264.950072882,1489.286081190,6.748676300,25,0.000000000,nan,nan,0.000000000,21.588051997,13.379251999,0.266122002,0.115298000,14.237515999,0,0.200000000
3.398088217,20352,4246,0,12826,7526,16102,1948,1277,1275,900,375,8576,7526,1347,601,2.424219083,1.442030135,261.048000869,1369.717634825,5.995035172,11,0.000000000,nan,nan,0.000000000,13.172613999,6.146392996,0.133789003,0.088327000,6.638960000,0,0.200000000
3.502619505,20064,4367,0,12951,7113,15693,1946,1280,1275,909,366,8580,7113,1364,582,2.411427729,1.437139154,274.524981483,1511.240429136,7.723808289,35,0.000000000,nan,nan,0.000000000,12.819801999,7.193975995,0.142269000,0.117662999,7.718712000,0,0.200000000
3.600167751,19776,4115,0,12480,7296,15657,1892,1222,1225,860,365,8361,7296,1308,584,2.464865610,1.419353391,254.360198958,1369.422458086,5.538463593,5,0.000000000,nan,nan,0.000000000,11.821786000,7.345414000,0.160082996,0.105849998,7.906084000,0,0.200000000
3.701794863,19872,4371,0,12727,7145,15497,1937,1243,1245,876,369,8352,7145,1359,578,2.473516369,1.447506103,276.415753299,1515.250489151,7.526397705,18,0.000000000,nan,nan,0.000000000,12.279756000,5.216035999,0.134376001,0.088655001,5.694569998,0,0.200000000
3.799301863,20256,4191,0,13010,7246,16061,1890,1234,1232,858,374,8815,7246,1303,587,2.348440190,1.429452722,266.282751901,1446.964277279,6.967306137,32,0.000000000,nan,nan,0.000000000,24.242485000,15.668557004,0.293571997,0.106275002,16.817899002,0,0.200000000
3.900572777,20160,4406,0,12873,7287,15750,1908,1240,1234,880,354,8463,7287,1339,569,2.442574657,1.426757515,264.743439429,1531.430196104,7.049322128,22,0.000000000,nan,nan,0.000000000,11.755538002,5.215277997,0.133418998,0.082695002,5.699036999,0,0.200000000
4.000192881,19968,4222,0,12679,7289,15742,1885,1224,1223,850,373,8455,7287,1286,599,2.417446210,1.437667940,275.311344085,1501.118894427,8.171796799,24,0.000000000,nan,nan,0.000000000,31.758085999,22.174959002,0.572899000,0.221009999,24.105148001,0,0.200000000
4.100440979,19872,4332,0,12725,7147,15536,1898,1232,1233,868,365,8391,7145,1314,584,2.393330064,1.483566988,263.853540107,1585.196279051,4.263401031,2,0.000000000,nan,nan,0.000000000,12.694887999,8.672060998,0.190035007,0.091053000,9.328913002,0,0.200000000
4.199227333,20064,4257,0,12676,7388,15803,1904,1255,1249,876,373,8417,7386,1308,596,2.403451092,1.431976276,268.669998578,1557.591117381,7.390260696,27,0.000000000,nan,nan,0.000000000,13.142238997,5.270151003,0.131681998,0.104964001,5.807059999,0,0.200000000
4.300037384,20064,4449,0,12888,7176,15611,1915,1220,1216,866,350,8439,7172,1323,592,2.400063720,1.497430279,261.499026788,1513.976726734,6.627321243,29,0.000000000,nan,nan,0.000000000,24.614219998,16.365314001,0.334066997,0.178859998,17.562148001,0,0.200000000
4.400218010,19872,4270,0,12657,7215,15598,1908,1252,1251,901,350,8385,7213,1327,581,2.395247176,1.438767910,259.850798777,1504.959685856,5.827665329,4,0.000000000,nan,nan,0.000000000,12.526189999,7.903720001,0.138514999,0.088147000,8.394785000,0,0.200000000
4.500782967,20064,4349,0,12927,7137,15711,1939,1253,1251,886,365,8578,7133,1334,605,2.400064640,1.491556952,257.916393082,1586.120913511,7.782220840,36,0.000000000,nan,nan,0.000000000,23.849645000,15.707622006,0.271465000,0.092142000,16.680847999,0,0.200000000
4.600036621,19968,4298,0,12748,7220,15666,1931,1243,1239,885,354,8446,7220,1343,588,2.364126046,1.444238129,248.489950536,1550.173299904,6.111621857,22,0.000000000,nan,nan,0.000000000,19.760205003,12.412548997,0.134794005,0.087532000,12.908270997,0,0.200000000
4.700413227,19968,4249,0,12768,7200,15715,1905,1193,1192,841,351,8515,7200,1300,605,2.396061238,1.500282326,242.632028951,1465.740017789,8.581399918,20,0.000000000,nan,nan,0.000000000,22.622316999,14.495792995,0.316223999,0.106877003,15.613233001,0,0.200000000
4.800897121,19968,4311,0,12782,7186,15653,1901,1209,1209,875,334,8467,7186,1331,570,2.402020874,1.452512432,249.747495747,1471.337258254,7.440805435,20,0.000000000,nan,nan,0.000000000,16.307037000,8.713874999,0.125622999,0.083935000,9.215532998,0,0.200000000
4.899117470,20064,4327,0,12885,7179,15733,1893,1166,1170,819,351,8554,7179,1285,608,2.391857699,1.464168665,247.394117195,1351.864669073,6.571292877,18,0.000000000,nan,nan,0.000000000,28.575057997,20.115501000,0.398694996,0.164523000,21.612216999,0,0.200000000
5.000201941,19776,4327,0,12644,7132,15445,1886,1195,1188,843,345,8317,7128,1315,571,2.344960755,1.463515970,251.363527315,1358.734783580,6.623268127,5,0.000000000,nan,nan,0.000000000,13.587521997,10.630665001,0.293311001,0.169301999,11.696971000,0,0.200000000
5.098943949,20160,4282,0,12774,7386,15874,1895,1186,1185,829,356,8488,7386,1291,604,2.395382499,1.433567006,252.864155364,1532.764812042,6.402492523,33,0.000000000,nan,nan,0.000000000,23.196506001,14.987578001,0.262965998,0.196466997,15.912766001,0,0.200000000
5.199142694,19968,4299,0,12734,7234,15665,1974,1250,1248,899,349,8432,7233,1380,594,2.358576856,1.448813302,257.017399171,1548.150922838,7.182121277,15,0.000000000,nan,nan,0.000000000,20.962873001,12.977658000,0.339155995,0.111470999,14.126075999,0,0.200000000
5.298972368,19968,4223,0,12629,7339,15741,1956,1211,1214,854,360,8405,7336,1346,610,2.368078865,1.440863069,259.489353041,1505.443514950,7.617235184,18,0.000000000,nan,nan,0.000000000,17.839982000,10.279908001,0.148436997,0.091604998,10.777611002,0,0.200000000
5.399150372,19776,4282,0,12650,7126,15490,1996,1239,1244,893,351,8368,7122,1388,608,2.356925504,1.406993559,247.151979774,1548.039820244,8.730173111,14,0.000000000,nan,nan,0.000000000,19.974322000,12.996347999,0.304961002,0.128010000,14.048501002,0,0.200000000
5.499159575,20352,4188,0,12809,7543,16160,1971,1222,1223,876,347,8617,7543,1371,600,2.357433709,1.461809850,254.428357020,1495.140293970,6.315469742,20,0.000000000,nan,nan,0.000000000,12.741744002,5.465894999,0.132519999,0.097832999,5.951779000,0,0.200000000
5.600214481,19968,4285,0,12735,7233,15679,1952,1186,1186,847,339,8446,7233,1359,593,2.361021312,1.406168148,237.435079351,1415.550997348,9.486198425,37,0.000000000,nan,nan,0.000000000,23.938187998,15.931015005,0.271110996,0.101550999,16.876943002,0,0.200000000
5.700217485,19872,4150,0,12594,7278,15718,1981,1203,1211,875,336,8440,7278,1376,605,2.359296165,1.389485699,241.593277505,1489.237697388,nan,1,nan,nan,nan,0.000000000,9.975006000,7.509808995,0.237641001,0.159700001,8.328718999,0,0.200000000
