relative_time,raw_point_count,blind_rejected,front_rejected,front_raw_count,back_raw_count,feats_undistort_size,feats_down_size,eff_feat_num_first,eff_feat_num_last,front_effL,back_effL,front_undist,back_undist,front_down,back_down,front_range_med,back_range_med,t_lambda_min,r_lambda_min,imu_dt_max_ms,imu_count,imu_degraded,lidar_weak_rotation,combined_risk,near_wall,total_time,match_time,solve_time,map_incre_time,kf_update_time,deskew_enable,current_voxel_size
0.000000000,19968,4634,0,12312,7656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.488140999,nan,nan,nan,nan,0,nan
0.099846363,19968,4726,0,12376,7592,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.830930710,9,0.000000000,nan,nan,nan,0.065610016,nan,nan,nan,nan,0,nan
0.199848413,20064,4709,0,12284,7780,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.886575699,29,0.000000000,nan,nan,nan,0.063276995,nan,nan,nan,nan,0,nan
0.299945354,20064,4888,0,12679,7385,15172,739,nan,nan,nan,nan,7787,7385,431,308,1.506735563,0.958383535,nan,nan,10.186672211,20,0.000000000,nan,nan,1.000000000,6.377376005,nan,nan,nan,nan,0,0.200000000
0.400548697,19872,4780,0,12232,7640,15088,731,713,713,420,293,7448,7640,428,303,1.553378918,0.941724214,139.855400012,280.167314357,5.688428879,4,0.000000000,nan,nan,1.000000000,13.906681997,7.522159984,0.287445000,1.834866009,8.759983990,0,0.200000000
0.499994040,19968,4794,0,12578,7390,15170,732,631,633,397,236,7780,7390,425,307,1.533124243,0.950732608,133.648672083,229.606395953,8.408784866,38,0.000000000,nan,nan,1.000000000,13.665820006,4.727822990,0.168683997,0.262235990,5.438932014,0,0.200000000
0.599834204,20160,4789,0,12424,7736,15367,729,594,596,371,225,7631,7736,425,304,1.621563110,0.945707661,102.381983233,200.125477617,6.356239319,16,0.000000000,nan,nan,1.000000000,15.312627016,6.817436981,0.199302041,0.258854008,7.710099017,0,0.200000000
0.699993849,19872,4706,0,12414,7458,15162,718,590,588,362,226,7708,7454,419,299,1.497994315,0.946268479,106.420611393,184.732734845,5.716562271,6,0.000000000,nan,nan,1.000000000,5.167533993,3.010907007,0.121621968,0.315607991,3.530927992,0,0.200000000
0.799854517,20064,4644,0,12192,7872,15416,730,558,561,353,208,7547,7869,429,301,1.588409218,0.953782977,97.998768577,165.292204992,6.112575531,36,0.000000000,nan,nan,1.000000000,17.717715004,8.774210030,0.236977066,0.186828984,9.849995986,0,0.200000000
0.900873184,20064,4789,0,12410,7654,15271,725,543,546,351,195,7621,7650,428,297,1.543736337,0.942179919,96.385741498,164.925702889,6.826877594,21,0.000000000,nan,nan,1.000000000,13.107910025,7.281366008,0.199109985,0.197854999,8.180796984,0,0.200000000
