relative_time,raw_point_count,blind_rejected,front_rejected,front_raw_count,back_raw_count,feats_undistort_size,feats_down_size,eff_feat_num_first,eff_feat_num_last,front_effL,back_effL,front_undist,back_undist,front_down,back_down,front_range_med,back_range_med,t_lambda_min,r_lambda_min,imu_dt_max_ms,imu_count,imu_degraded,lidar_weak_rotation,combined_risk,near_wall,total_time,match_time,solve_time,map_incre_time,kf_update_time,deskew_enable,current_voxel_size
0.000000000,19968,2908,0,11961,8007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003818000,nan,nan,nan,nan,0,nan
0.099001169,20064,3151,0,12088,7976,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.266117096,18,0.000000000,nan,nan,nan,0.143786000,nan,nan,nan,nan,0,nan
0.199111462,19968,2975,0,12000,7968,16989,2125,nan,nan,nan,nan,9021,7968,1394,731,2.475963039,1.868996365,nan,nan,8.145332336,21,0.000000000,nan,nan,0.000000000,5.926561999,nan,nan,nan,nan,0,0.200000000
0.299040556,20064,3197,0,12148,7916,16863,2091,1980,1979,1299,680,8947,7916,1362,729,2.483530569,1.785518140,592.828555096,1851.102226704,7.922887802,19,0.000000000,nan,nan,0.000000000,25.660881000,15.826335000,0.403822000,0.969483001,17.152906000,0,0.200000000
0.399035692,19968,3119,0,12000,7968,16845,2084,1843,1839,1176,663,8877,7968,1341,743,2.475144609,1.842878601,508.261443394,1882.169694624,7.870197296,22,0.000000000,nan,nan,0.000000000,22.388744000,13.635411002,0.226342000,0.584309000,14.501628000,0,0.200000000
0.499911547,20064,3160,0,11983,8081,16900,2030,1589,1595,1016,579,8823,8077,1295,735,2.491915301,1.776764201,434.697581159,1698.563513850,7.315158844,18,0.000000000,nan,nan,0.000000000,25.212450000,14.596946999,0.395481999,0.523059000,16.169716000,0,0.200000000
0.599087477,19968,3207,0,12018,7950,16757,2005,1518,1520,981,539,8811,7946,1286,719,2.479140737,1.816348009,416.766407859,1643.875115185,9.237766266,22,0.000000000,nan,nan,0.000000000,25.110840000,15.793270999,0.349868999,0.262343000,17.191561000,0,0.200000000
0.699386597,20064,3232,0,12043,8021,16828,2069,1552,1551,1004,547,8811,8017,1347,722,2.481367583,1.801740530,402.907908603,1653.883677082,7.504940033,18,0.000000000,nan,nan,0.000000000,23.683519000,14.767251000,0.271553000,0.252680999,15.874678000,0,0.200000000
0.799233675,19968,3283,0,12085,7883,16681,2070,1518,1519,979,540,8801,7880,1349,721,2.484101891,1.802195976,391.868887240,1722.426288554,7.988452911,22,0.000000000,nan,nan,0.000000000,24.245637000,15.236943002,0.304680001,0.261886000,16.304050000,0,0.200000000
0.898989677,19968,3142,0,12049,7919,16822,2126,1542,1544,989,555,8907,7915,1402,724,2.490995087,1.765308721,386.346924623,1636.036691876,5.773305893,20,0.000000000,nan,nan,0.000000000,27.906527001,18.862065001,0.397547999,0.276418999,20.270950000,0,0.200000000
1.001548529,19680,3255,0,11986,7694,16421,2113,1527,1526,982,544,8727,7694,1389,724,2.531835316,1.754420404,397.985980198,1671.332376041,5.585670471,6,0.000000000,nan,nan,0.000000000,8.018655000,5.445874001,0.139601999,0.220210000,5.963482000,0,0.200000000
1.099423885,20448,3122,0,12469,7979,17322,2119,1500,1499,958,541,9346,7976,1402,717,2.435314155,1.778334033,396.859547224,1510.335540519,8.004426956,33,0.000000000,nan,nan,0.000000000,20.047499000,10.220993000,0.223903000,0.171244001,11.084770999,0,0.200000000
1.200621128,20064,3397,0,12273,7791,16663,2101,1498,1494,985,509,8872,7791,1398,703,2.505903453,1.741708909,378.604292241,1582.379550794,6.994009018,18,0.000000000,nan,nan,0.000000000,24.367928000,15.328397000,0.309646001,0.202649000,16.538364001,0,0.200000000
1.298993111,19776,2756,0,11873,7903,17016,2112,1458,1454,967,487,9113,7903,1422,690,2.469233221,1.765075949,382.350074061,1420.620313850,6.553649902,21,0.000000000,nan,nan,0.000000000,19.936539000,12.176965000,0.292857000,0.217428000,13.223841000,0,0.200000000
1.399050474,20256,3390,0,12437,7819,16862,2077,1387,1385,910,475,9043,7819,1386,691,2.469922279,1.763102336,361.992594973,1435.969845914,7.626533508,14,0.000000000,nan,nan,0.000000000,13.388225000,6.544968001,0.147530998,0.213193000,7.114982001,0,0.200000000
