relative_time,raw_point_count,blind_rejected,front_rejected,front_raw_count,back_raw_count,feats_undistort_size,feats_down_size,eff_feat_num_first,eff_feat_num_last,front_effL,back_effL,front_undist,back_undist,front_down,back_down,front_range_med,back_range_med,t_lambda_min,r_lambda_min,imu_dt_max_ms,imu_count,imu_degraded,lidar_weak_rotation,combined_risk,near_wall,total_time,match_time,solve_time,map_incre_time,kf_update_time,deskew_enable,current_voxel_size
0.000000000,19968,2908,0,11961,8007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.009371000,nan,nan,nan,nan,0,nan
0.099001169,20064,3151,0,12088,7976,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.266117096,18,0.000000000,nan,nan,nan,0.165048000,nan,nan,nan,nan,0,nan
0.199111462,19968,2975,0,12000,7968,16989,2125,nan,nan,nan,nan,9021,7968,1394,731,2.475963039,1.868996365,nan,nan,8.145332336,21,0.000000000,nan,nan,0.000000000,7.032987000,nan,nan,nan,nan,0,0.200000000
0.299040556,20064,3197,0,12148,7916,16863,2091,1980,1979,1299,680,8947,7916,1362,729,2.483530569,1.785518140,592.828555096,1851.102226704,7.922887802,19,0.000000000,nan,nan,0.000000000,31.188303000,20.229385000,0.551952000,1.670781000,21.937687000,0,0.200000000
0.399035692,19968,3119,0,12000,7968,16845,2084,1843,1839,1176,663,8877,7968,1341,743,2.475144609,1.842878601,508.261443394,1882.169694624,7.870197296,22,0.000000000,nan,nan,0.000000000,29.958700999,19.442418999,0.502018999,0.665867000,21.458599000,0,0.200000000
0.499911547,20064,3160,0,11983,8081,16900,2030,1589,1595,1016,579,8823,8077,1295,735,2.491915301,1.776764201,434.697581159,1698.563513850,7.315158844,18,0.000000000,nan,nan,0.000000000,16.614954000,9.295719001,0.246339001,0.418885000,10.218634000,0,0.200000000
0.599087477,19968,3207,0,12018,7950,16757,2005,1518,1520,981,539,8811,7946,1286,719,2.479140737,1.816348009,416.766407859,1643.875115185,9.237766266,22,0.000000000,nan,nan,0.000000000,30.036069999,19.678495000,0.565328000,0.326396000,21.780009000,0,0.200000000
0.699386597,20064,3232,0,12043,8021,16828,2069,1552,1551,1004,547,8811,8017,1347,722,2.481367583,1.801740530,402.907908603,1653.883677082,7.504940033,18,0.000000000,nan,nan,0.000000000,12.524355000,7.924611000,0.164232000,0.256893000,8.536091000,0,0.200000000
0.799233675,19968,3283,0,12085,7883,16681,2070,1518,1519,979,540,8801,7880,1349,721,2.484101891,1.802195976,391.868887240,1722.426288554,7.988452911,22,0.000000000,nan,nan,0.000000000,14.389723000,5.915909999,0.163336002,0.264443000,6.496864000,0,0.200000000
0.898989677,19968,3142,0,12049,7919,16822,2126,1542,1544,989,555,8907,7915,1402,724,2.490995087,1.765308721,386.346924623,1636.036691876,5.773305893,20,0.000000000,nan,nan,0.000000000,21.820084000,13.543268000,0.267887999,0.227604000,14.448252000,0,0.200000000
1.001548529,19680,3255,0,11986,7694,16421,2113,1527,1526,982,544,8727,7694,1389,724,2.531835316,1.754420404,397.985980198,1671.332376041,5.585670471,6,0.000000000,nan,nan,0.000000000,8.463294000,6.065467001,0.140035999,0.218011000,6.634125000,0,0.200000000
1.099423885,20448,3122,0,12469,7979,17322,2119,1500,1499,958,541,9346,7976,1402,717,2.435314155,1.778334033,396.859547224,1510.335540519,8.004426956,33,0.000000000,nan,nan,0.000000000,10.603914000,5.788132000,0.170836001,0.175225000,6.389814001,0,0.200000000
1.200621128,20064,3397,0,12273,7791,16663,2101,1498,1494,985,509,8872,7791,1398,703,2.505903453,1.741708909,378.604292241,1582.379550794,6.994009018,18,0.000000000,nan,nan,0.000000000,28.297677000,19.083303000,0.414841000,0.223853000,20.514666000,0,0.200000000
1.298993111,19776,2756,0,11873,7903,17016,2112,1458,1454,967,487,9113,7903,1422,690,2.469233221,1.765075949,382.350074061,1420.620313850,6.553649902,21,0.000000000,nan,nan,0.000000000,24.806083000,16.256672000,0.306917001,0.202965000,17.440352000,0,0.200000000
1.399050474,20256,3390,0,12437,7819,16862,2077,1387,1385,910,475,9043,7819,1386,691,2.469922279,1.763102336,361.992594973,1435.969845914,7.626533508,14,0.000000000,nan,nan,0.000000000,21.573853000,14.988542000,0.297449999,0.268411000,16.209914000,0,0.200000000
1.500370502,19488,2663,0,11628,7860,16821,2087,1355,1351,875,476,8961,7860,1390,697,2.503177757,1.771963172,354.335109772,1406.842906727,7.523536682,27,0.000000000,nan,nan,0.000000000,13.314968000,5.638889001,0.145119000,0.224501000,6.218573000,0,0.200000000
1.598991871,20160,3383,0,12585,7575,16773,2064,1321,1318,856,462,9198,7575,1375,689,2.443454931,1.763404062,367.328521875,1311.986466212,7.610082626,15,0.000000000,nan,nan,0.000000000,11.050360001,5.722203001,0.116865999,0.155502000,6.169784000,0,0.200000000
1.700262785,19680,3193,0,11825,7855,16483,2048,1310,1314,858,456,8632,7851,1345,703,2.567088181,1.764060147,361.609147684,1297.856973929,6.127834320,11,0.000000000,nan,nan,0.000000000,23.696083999,15.419356000,0.277172002,0.143480001,16.562932999,0,0.200000000
1.799850464,19872,3448,0,12390,7482,16420,2058,1292,1286,855,431,8938,7482,1367,691,2.487974052,1.739213734,352.361271528,1341.566186394,8.502483368,17,0.000000000,nan,nan,0.000000000,12.667034001,5.182636000,0.113289001,0.118136000,5.628506000,0,0.200000000
1.899638653,20352,3231,0,12226,8126,17117,2075,1302,1299,853,446,8991,8126,1359,716,2.472474258,1.693123553,349.667764486,1268.447412459,7.600069046,31,0.000000000,nan,nan,0.000000000,23.481471000,14.872343000,0.241081001,0.132260000,15.711087000,0,0.200000000
1.999054193,20064,3556,0,12475,7589,16504,2064,1261,1272,831,441,8919,7585,1361,703,2.465557639,1.750959157,334.810091320,1329.923229525,6.958484650,25,0.000000000,nan,nan,0.000000000,13.723243000,6.021238000,0.134225001,0.116087001,6.540312000,0,0.200000000
2.098958969,19968,3410,0,12214,7754,16554,2063,1311,1310,852,458,8804,7750,1339,724,2.486936889,1.737118104,361.623684760,1363.061856211,6.593465805,22,0.000000000,nan,nan,0.000000000,24.954504000,16.548409999,0.302830000,0.173908999,17.656159999,0,0.200000000
2.198969126,20064,3631,0,12620,7444,16429,2035,1243,1239,816,423,8989,7440,1328,707,2.451054592,1.766331713,321.345209502,1328.363302197,8.603096008,18,0.000000000,nan,nan,0.000000000,17.201465000,10.491039000,0.203351000,0.167291000,11.265414000,0,0.200000000
2.299130678,20064,3413,0,12406,7658,16647,2033,1255,1252,822,430,8989,7658,1328,705,2.491492068,1.740536686,344.524603723,1353.106716087,6.128072739,20,0.000000000,nan,nan,0.000000000,24.631578000,16.207873000,0.313919000,0.117772000,17.362592000,0,0.200000000
2.399926662,19968,3552,0,12491,7477,16412,2088,1258,1262,828,434,8935,7477,1364,724,2.483169433,1.799352408,348.259935392,1304.042148397,9.230852127,22,0.000000000,nan,nan,0.000000000,21.998832000,13.205741001,0.256396000,0.140099000,14.092130000,0,0.200000000
2.498964787,19872,3516,0,12303,7569,16352,2056,1284,1284,854,430,8783,7569,1353,703,2.468300837,1.782308903,336.129369088,1360.883117741,nan,1,nan,nan,nan,0.000000000,8.585931000,6.191516000,0.198135000,0.245744000,6.905941000,0,0.200000000
2.600621223,19968,3592,0,12515,7453,16372,2071,1270,1270,850,420,8919,7453,1367,704,2.467588866,1.850305123,341.905453393,1242.373752657,7.814884186,39,0.000000000,nan,nan,0.000000000,12.728544000,5.400218000,0.143104000,0.113177000,5.942623000,0,0.200000000
2.700191736,20352,3761,0,12700,7652,16587,2064,1279,1284,864,420,8935,7652,1365,699,2.455351970,1.798170730,345.645304831,1360.362149289,8.062601089,13,0.000000000,nan,nan,0.000000000,12.841897000,5.384297001,0.140994001,0.120759000,5.972725000,0,0.200000000
2.798982382,19872,3695,0,12494,7378,16173,2040,1276,1277,856,421,8795,7378,1344,696,2.485248683,1.864249010,339.699210185,1278.898234259,8.623600006,17,0.000000000,nan,nan,0.000000000,23.245700000,17.077868000,0.353925000,0.203431000,18.260928000,0,0.200000000
2.899056673,20064,3698,0,12651,7413,16362,2061,1258,1261,846,415,8953,7409,1358,703,2.430873327,1.802476398,344.849753659,1232.814082455,8.236885071,28,0.000000000,nan,nan,0.000000000,25.951355999,17.669260999,0.342005000,0.149740999,18.861816000,0,0.200000000
2.998996973,19488,3614,0,12360,7128,15870,2036,1281,1282,862,420,8742,7128,1325,711,2.466232651,1.798434543,341.240648625,1320.178691549,7.907390594,16,0.000000000,nan,nan,0.000000000,33.022156000,23.902982000,0.548446000,0.257516001,26.013299001,0,0.200000000
3.097003222,20544,3760,0,12972,7572,16780,2030,1262,1263,848,415,9212,7568,1345,685,2.414851917,1.784990578,342.996043411,1261.558807840,8.210659027,15,0.000000000,nan,nan,0.000000000,24.630399000,16.403966000,0.298883000,0.129442999,17.581038000,0,0.200000000
3.199042320,19968,3830,0,12633,7335,16134,2040,1283,1284,867,417,8799,7335,1344,696,2.482607119,1.708889178,336.140712300,1312.364634579,9.222030640,30,0.000000000,nan,nan,0.000000000,26.514946000,18.304137001,0.280838000,0.121415000,19.300065001,0,0.200000000
3.299065351,19968,3725,0,12779,7189,16239,2057,1286,1274,861,413,9050,7189,1373,684,2.443060865,1.726173494,329.746279329,1283.072470337,6.145238876,20,0.000000000,nan,nan,0.000000000,17.361155999,10.452214999,0.214879999,0.121476000,11.213869000,0,0.200000000
3.399028063,19968,3924,0,12771,7197,16040,2104,1291,1287,855,432,8843,7197,1389,715,2.479663853,1.647369458,334.604651849,1386.033569660,8.183240891,20,0.000000000,nan,nan,0.000000000,26.521536000,17.811092000,0.337720000,0.173768000,19.110259999,0,0.200000000
3.498941660,20064,3801,0,12807,7257,16259,2117,1273,1270,852,418,9002,7257,1429,688,2.437364645,1.683199599,315.132637253,1295.272134067,8.662700653,19,0.000000000,nan,nan,0.000000000,22.731645000,14.294394000,0.252795001,0.115487000,15.144018000,0,0.200000000
3.599128962,19968,3985,0,12755,7213,15979,2120,1279,1279,821,458,8770,7209,1398,722,2.453674059,1.675417001,318.956600893,1355.678372439,10.844707489,21,0.000000000,nan,nan,0.000000000,25.214017000,16.877966999,0.358654001,0.237755000,18.133125000,0,0.200000000
3.699120522,20064,3944,0,12809,7255,16116,2088,1243,1239,821,418,8863,7253,1409,679,2.430933345,1.731647732,312.938767010,1226.654161507,7.737159729,10,0.000000000,nan,nan,0.000000000,13.105481000,5.571806999,0.130951000,0.089259001,6.098973000,0,0.200000000
3.799034595,19968,3969,0,12786,7182,15995,2087,1263,1266,833,433,8814,7181,1401,686,2.446043022,1.641105717,314.746959857,1309.417388962,7.047176361,30,0.000000000,nan,nan,0.000000000,13.492300000,6.599305999,0.139443000,0.109162000,7.124729000,0,0.200000000
3.898948669,20064,3943,0,12861,7203,16117,2058,1229,1228,817,411,8918,7199,1381,677,2.439403468,1.688838949,295.999605101,1205.913232093,6.110668182,19,0.000000000,nan,nan,0.000000000,23.300561000,15.655419000,0.298574001,0.116594000,16.661986000,0,0.200000000
3.999069691,19968,3911,0,12811,7157,16053,2098,1260,1263,821,442,8896,7157,1403,695,2.443582990,1.657210648,301.124465525,1283.090304554,5.846500397,21,0.000000000,nan,nan,0.000000000,13.687846000,6.160303000,0.149443000,0.129251001,6.685579000,0,0.200000000
4.099004030,19968,3950,0,12843,7125,16014,2094,1231,1232,782,450,8889,7125,1389,705,2.453183660,1.696985876,311.954198252,1238.466361606,8.304595947,20,0.000000000,nan,nan,0.000000000,23.545038001,15.241171999,0.245427002,0.192870000,16.126442000,0,0.200000000
